CNAM - CCAM version 78 applicable 01/02/2025,,,,,,,,,,
Code,,Texte,Activité,Phase,"Tarif
Secteur 1 / adhérent OPTAM/OPTAM-ACO
(en euro)","Tarif
Hors secteur 1 / hors adhérent OPTAM/OPTAM-ACO
(en euro)",Rembt. ss Cdtions,Accord Préalable,Exo. TM,Regroupement
,,Environnement : bloc opératoire et respect des recommandations relatives au plateau technique et au matériel d’endoscopie,,,,,,,,
,,anesthésie,4,0,89.93,89.93,,,1,ADA
,,(GELE001),,,,,,,,
HCAE192,,Dilatation unilatérale ou bilatérale de sténose du conduit de plusieurs glandes salivaires par endoscopie [sialendoscopie],1,0,130.31,130.31,,,1,ATM
"[A,7, 3]",,Avec ou sans : utilisation de cathéter à ballonnet,,,,,,,,
,,Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel d’endoscopie,,,,,,,,
,,anesthésie,4,0,93.82,93.82,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
07.02.07.02,,Plastie de conduit salivaire,,,,,,,,
,,,,,,,,,,
HCCA002,,Suture de plaie de conduit salivaire,1,0,135.02,104.65,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 7, 3]",,anesthésie,4,0,61.44,61.44,,,1,ADA
,,(GELE001),,,,,,,,
HCEA001,,Transposition unilatérale ou bilatérale des conduits submandibulaires [de Wharton],1,0,169.56,151.01,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,77.26,77.26,,,1,ADA
,,(GELE001),,,,,,,,
HCCA001,,Dérivation du conduit parotidien [de Sténon] pour suppléance lacrymale,1,0,225.42,218.52,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,112.04,112.04,,,1,ADA
,,(GELE001),,,,,,,,
HCCD001,,"Dérivation oropharyngée bilatérale du conduit parotidien [de Sténon], par voie buccale",1,0,326.52,307.52,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,135.40,135.40,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.02.07.03,,Évacuation de collection salivaire,,,,,,,,
,,,,,,,,,,
HCJA001,,"Évacuation de collection salivaire, par abord direct",1,0,65.16,46.57,,,1,ADC
"[A, F, P, S, U, 7, 3]",,Avec ou sans : drainage,,,,,,,,
,,anesthésie,4,0,48.78,48.78,,,1,ADA
,,(GELE001),,,,,,,,
HCPA001,,Marsupialisation de kyste de glande salivaire,1,0,65.16,46.57,,,1,ADC
"[A, 7, 3]",,anesthésie,4,0,48.78,48.78,,,1,ADA
,,(GELE001),,,,,,,,
HCSA001,,Fermeture de fistule salivaire parenchymateuse ou juxtaglandulaire,1,0,104.50,104.50,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,60.69,60.69,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.02.07.04,,Extraction et destruction de calcul salivaire,,,,,,,,
,," L'ablation de calcul salivaire par endoscopie inclut la dilatation de sténose canalaire, la  papillotomie et/ou la marsupialisation de la papille",,,,,,,,
,,,,,,,,,,
HCGE188,,Ablation de calcul canalaire d’une glande salivaire par endoscopie [sialendoscopie],1,0,235.50,235.50,,,1,ATM
"[A, 3]",,Environnement : bloc opératoire et respect des recommandations relatives au plateau technique et au matériel d'endoscopie,,,,,,,,
,,anesthésie,4,0,107.40,107.40,,,1,ADA
,,"(GELE001, HCNE083)",,,,,,,,
HCGE271,,Ablation unilatérale ou bilatérale de calcul canalaire de plusieurs glandes salivaires par endoscopie [sialendoscopie],1,0,262.98,262.98,,,1,ATM
"[A, 3]",,Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel d’endoscopie,,,,,,,,
,,anesthésie,4,0,129.40,129.40,,,1,ADA
,,"(GELE001, HCNE083)",,,,,,,,
HCGA003,,"Ablation de calcul du bassinet de la glande submandibulaire, par abord intrabuccal sans guidage endoscopique",1,0,109.32,89.74,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,69.32,69.32,,,1,ADA
,,(GELE001),,,,,,,,
HCGA223,,"Ablation de calcul du bassinet de la glande submandibulaire, par abord intrabuccal avec guidage endoscopique",1,0,235.50,235.50,,,1,ADC
"[A,J,K,T, 3]",,Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel d’endoscopie,4,0,131.34,131.34,,,1,ADA
,,anesthésie,,,,,,,,
,,(GELE001),,,,,,,,
HCGA001,,"Ablation de calcul canalaire d'une glande salivaire, par abord intrabuccal sans guidage endoscopique",1,0,71.44,50.21,,,1,ADC
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,69.32,69.32,,,1,ADA
,,(GELE001),,,,,,,,
HCGA002,,"Ablation de calcul canalaire d'une glande salivaire, par abord cervicofacial sans guidage endoscopique",1,0,171.13,143.15,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,83.86,83.86,,,1,ADA
,,(GELE001),,,,,,,,
HCGA130,,Ablation de calcul canalaire de la glande parotide par abord cervicofacial ou intrabuccal avec guidage endoscopique,1,0,274.75,274.75,,,1,ADC
"[A,J,K,T, 3]",,Environnement : bloc opératoire et respect des recommandations relatives au plateau technique et au matériel d’endoscopie,,,,,,,,
,,anesthésie,4,0,126.17,126.17,,,1,ADA
,,(GELE001),,,,,,,,
HCGA374,,Ablation unilatérale de calcul canalaire de la glande submandibulaire par abord intrabuccal avec guidage endoscopique,1,0,206.46,206.46,,,1,ADC
"[A,J,K,T, 3]",,Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel d’endoscopie,,,,,,,,
,,anesthésie,4,0,120.99,120.99,,,1,ADA
,,(GELE001),,,,,,,,
HCGA109,,Ablation bilatérale de calcul canalaire de la glande submandibulaire par abord intrabuccal avec guidage endoscopique,1,0,268.47,268.47,,,1,ADC
"[A,J,K,T, 3]",,Environnement : bloc opératoire et  respect des recommandations relatives au plateau technique et au matériel d’endoscopie,,,,,,,,
,,anesthésie,4,0,139.11,139.11,,,1,ADA
,,(GELE001),,,,,,,,
HCNM900,,Lithotritie de la glande parotide,1,0,Non pris en charge,Non pris en charge,,,1,ATM
HCNM901,,Lithotritie de la glande submandibulaire,1,0,Non pris en charge,Non pris en charge,,,1,ATM
,,,,,,,,,,
07.02.07.05,,Exérèse de glande salivaire,,,,,,,,
,,,,,,,,,,
HCFA007,,Exérèse de petite glande salivaire [glande salivaire accessoire],1,0,119.32,113.10,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,87.61,87.61,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA003,,"Exérèse de glande sublinguale, par abord direct",1,0,104.50,104.50,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,72.23,72.23,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA011,,"Exérèse de glande submandibulaire [Submandibulectomie] [Sousmaxillectomie], par abord cervicofacial",1,0,190.76,154.53,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,81.98,81.98,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA001,,"Exérèse de glande submandibulaire [Submandibulectomie] [Sousmaxillectomie] élargie à sa loge, par abord cervicofacial",1,0,234.72,206.36,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,93.62,93.62,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA004,,Parotidectomie partielle sans dissection du nerf facial,1,0,259.05,233.28,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,114.83,114.83,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA008,,Parotidectomie partielle avec dissection et conservation du nerf facial,1,0,492.98,443.21,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,207.28,207.28,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA009,,Parotidectomie totale avec dissection et conservation du nerf facial,1,0,600.53,505.59,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,207.28,207.28,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA002,,Parotidectomie totale avec résection du nerf facial,1,0,444.31,414.98,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,207.28,207.28,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA010,,Parotidectomie totale avec résection du nerf facial et réparation immédiate par suture ou greffe,1,0,620.94,556.93,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,231.28,231.28,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA006,,Parotidectomie totale élargie au méat acoustique externe [conduit auditif externe] et/ou à la mandibule,1,0,620.94,543.76,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,231.28,231.28,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA005,,"Parotidectomie totale avec exérèse du prolongement [processus] parapharyngien, par abord cervicofacial",1,0,675.10,548.84,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,236.78,236.78,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA013,,"Parotidectomie totale par abord cervicofacial, avec exérèse du prolongement [processus] parapharyngien par abord pharyngé",1,0,717.49,573.43,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,243.54,243.54,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HCFA012,,Exérèse de récidive de tumeur de la glande parotide avec dissection et conservation du nerf facial,1,0,717.49,573.43,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,227.03,227.03,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
,,,,,,,,,,
07.02.08,,Actes thérapeutiques sur le pharynx,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
07.02.08.01,,Évacuation de collection du pharynx,,,,,,,,
,,,,,,,,,,
HDJD001,,"Évacuation de collection rétrostylienne, par voie buccale",1,0,44.75,43.51,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 3]",,anesthésie,4,0,88.83,88.83,,,1,ADA
,,(GELE001),,,,,,,,
HDJD002,,"Évacuation de collection péritonsillaire [périamygdalienne] et/ou rétropharyngienne, par voie buccale",1,0,47.10,44.87,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 3]",,anesthésie,4,0,85.08,85.08,,,1,ADA
,,(GELE001),,,,,,,,
HDJA001,,"Évacuation de collection péritonsillaire [périamygdalienne] et/ou rétropharyngienne, par abord intrabuccal",1,0,58.09,51.25,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 3]",,Avec ou sans : drainage,,,,,,,,
,,anesthésie,4,0,89.59,89.59,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.02.08.02,,Extraction de corps étranger de l'oropharynx,,,,,,,,
,,,,,,,,,,
HDGE002,,"Ablation de corps étranger de l'oropharynx, par laryngoscopie indirecte",1,0,41.80,41.80,,,1,ATM
"[F, P, S, U]",,(ZZLP025),,,,,,,,
HDGE001,,"Ablation de corps étranger de l'oropharynx, par endoscopie rigide",1,0,67.51,56.71,,,1,ADC
"[A, F, P, S, U, 3]",,anesthésie,4,0,84.33,84.33,,,1,ADA
,,(GELE001),,,,,,,,
HDGA001,,"Ablation de corps étranger pharyngoœsophagien, par cervicotomie",1,0,236.86,236.86,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 3]",,anesthésie,4,0,104.12,104.12,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.02.08.03,,Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx [muscle cricopharyngien],,,,,,,,
,,Avec ou sans : marsupialisation de diverticule pharyngooesophagien,,,,,,,,
,,,,,,,,,,
HDPE002,,"Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par endoscopie sans laser",1,0,175.06,171.76,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,79.36,79.36,,,1,ADA
,,(GELE001),,,,,,,,
HDPE001,,"Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par endoscopie avec laser",1,0,167.20,167.20,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,73.72,73.72,,,1,ADA
,,(GELE001),,,,,,,,
HDPA001,,"Myotomie du faisceau cricopharyngien du muscle constricteur inférieur du pharynx, par cervicotomie",1,0,204.89,189.06,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,78.98,78.98,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.02.08.04,,Plastie de l'oropharynx,,,,,,,,
,,,,,,,,,,
HDMA007,,Vélopharyngoplastie ou pharyngoplastie avec lambeau pharyngé,1,0,313.50,313.50,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,146.86,146.86,,,1,ADA
,,(GELE001),,,,,,,,
HDMA009,,Vélopharyngoplastie ou pharyngoplastie avec lambeau pharyngé et lambeau palatin,1,0,377.59,350.67,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,161.12,161.12,,,1,ADA
,,(GELE001),,,,,,,,
HDMA008,,Pharyngoplastie pour sténose vélo-oro-rhino-pharyngée,1,0,307.72,266.26,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,137.18,137.18,,,1,ADA
,,(GELE001),,,,,,,,
HDMA005,,Uvulopharyngoplastie sans laser,1,0,Non pris en charge,Non pris en charge,,,1,ADC
,,Avec ou sans : amygdalectomie,,,,,,,,
,,anesthésie,4,0,,,,,1,ADA
HDMA001,,Uvulopharyngoplastie sans laser avec turbinectomie,1,0,Non pris en charge,Non pris en charge,,,1,ADC
,,Avec ou sans : amygdalectomie,,,,,,,,
,,anesthésie,4,0,,,,,1,ADA
HDMA004,,Uvulopharyngoplastie sans laser avec septoplastie,1,0,Non pris en charge,Non pris en charge,,,1,ADC
,,Avec ou sans : amygdalectomie,,,,,,,,
,,anesthésie,4,0,,,,,1,ADA
HDMA002,,Uvulopharyngoplastie avec laser,1,0,Non pris en charge,Non pris en charge,,,1,ADC
,,Avec ou sans : amygdalectomie,,,,,,,,
,,anesthésie,4,0,,,,,1,ADA
HDAA003,,Plastie d'élargissement de l'hypopharynx,1,0,273.18,211.11,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,154.88,154.88,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.02.08.05,,Destruction et exérèse de lésion du pharynx,,,,,,,,
,,,,,,,,,,
HDNE002,,"Destruction de lésion de l'hypopharynx sans laser, par endoscopie",1,0,105.19,93.27,,,1,ADC
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,65.57,65.57,,,1,ADA
,,(GELE001),,,,,,,,
HDNE001,,"Destruction de lésion de l'hypopharynx avec laser, par endoscopie",1,0,103.62,92.36,,,1,ADC
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,64.44,64.44,,,1,ADA
,,(GELE001),,,,,,,,
HDFE002,,"Exérèse de lésion de l'hypopharynx, par endoscopie",1,0,95.77,87.80,,,1,ADC
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,65.57,65.57,,,1,ADA
,,(GELE001),,,,,,,,
HDFA018,,"Exérèse de lésion du pharynx, par pharyngotomie",1,0,244.14,229.38,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,109.79,109.79,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
,,,,,,,,,,
07.02.08.06,,Résection de sténose et de diverticule du pharynx,,,,,,,,
,,,,,,,,,,
HDFE003,,"Résection et/ou dilatation de sténose du pharynx, par endoscopie sans laser",1,0,108.33,103.15,,,1,ADC
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,76.35,76.35,,,1,ADA
,,(GELE001),,,,,,,,
HDFE001,,"Résection et/ou dilatation de sténose du pharynx, par endoscopie avec laser",1,0,126.39,113.63,,,1,ADC
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,79.73,79.73,,,1,ADA
,,(GELE001),,,,,,,,
HDFA015,,"Résection de diverticule pharyngoœsophagien avec myotomie extramuqueuse, par cervicotomie",1,0,324.21,275.82,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,120.63,120.63,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA014,,"Résection de récidive de diverticule pharyngoœsophagien, par cervicotomie",1,0,315.57,270.81,,,1,ADC
"[A, J, K, T, 7, 3]",,anesthésie,4,0,139.40,139.40,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
,,,,,,,,,,
07.02.08.07,,Pharyngectomie et pharyngectomie élargie,,,,,,,,
,,"Coder éventuellement :
- réparation immédiate de la perte de substance par autogreffe ou lambeau (cf 16.03.08, 16.03.10)
- curage lymphonodal cervical (cf 05.02.02.02)",,,,,,,,
,,,,,,,,,,
HDFA002,,"Oropharyngectomie latérale avec amygdalectomie, par abord intrabuccal",1,0,197.04,184.51,,,1,ADC
"[A, F, J, K, T, P, S, U, 3]",,anesthésie,4,0,143.53,143.53,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA008,,"Oropharyngectomie latérale, par cervicotomie",1,0,417.62,360.72,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,Avec ou sans : amygdalectomie,,,,,,,,
,,anesthésie,4,0,198.64,198.64,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA009,,"Oropharyngectomie postérieure, par abord intrabuccal",1,0,191.54,181.32,,,1,ADC
"[A, F, J, K, T, P, S, U, 3]",,anesthésie,4,0,140.52,140.52,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA017,,"Oropharyngectomie postérieure, par cervicotomie",1,0,537.73,430.39,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,208.03,208.03,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA019,,Oropharyngectomie par mandibulotomie,1,0,625.65,481.38,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,235.80,235.80,,,1,ADA
,,"(GELE001, HBDD007, HBDD008, HBDD014, ZZHA001)",,,,,,,,
HDFA007,,Oropharyngectomie par mandibulotomie avec pharyngolaryngectomie totale,1,0,926.30,772.07,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,Facturation : ne peut pas être facturé avec Appareillage de contention ou de réduction pré et postopératoire pour résection ou greffe du maxillaire ou de la mandibule (YYYY059),,,,,,,,
,,anesthésie,4,0,355.15,355.15,,,1,ADA
,,"(GELE001, HBDD007, HBDD008, HBDD014, ZZHA001)",,,,,,,,
HDFA004,,"Oropharyngectomie avec mandibulectomie partielle non interruptrice, par abord direct",1,0,398.00,349.34,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,212.53,212.53,,,1,ADA
,,"(GELE001, HBDD007, HBDD008, HBDD014, ZZHA001)",,,,,,,,
HDFA011,,"Oropharyngectomie avec mandibulectomie partielle interruptrice, par abord cervicofacial",1,0,569.13,501.27,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,Facturation : ne peut pas être facturé avec Appareillage de contention ou de réduction pré et postopératoire pour résection ou greffe du maxillaire ou de la mandibule (YYYY059),,,,,,,,
,,anesthésie,4,0,215.45,215.45,,,1,ADA
,,"(GELE001, HBDD007, HBDD008, HBDD014, ZZHA001)",,,,,,,,
HDFA013,,Oropharyngectomie avec mandibulectomie partielle interruptrice et pharyngolaryngectomie totale,1,0,926.30,772.07,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,Facturation : ne peut pas être facturé avec Appareillage de contention ou de réduction pré et postopératoire pour résection ou greffe du maxillaire ou de la mandibule (YYYY059),,,,,,,,
,,anesthésie,4,0,352.14,352.14,,,1,ADA
,,"(GELE001, HBDD007, HBDD008, HBDD014, ZZHA001)",,,,,,,,
HDFA016,,"Pharyngectomie latérale, par cervicotomie",1,0,361.89,328.40,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,179.13,179.13,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA012,,"Pharyngectomie postérieure, par cervicotomie",1,0,514.18,416.73,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,200.52,200.52,,,1,ADA
,,"(GELE001, ZZHA001)",,,,,,,,
HDFA005,,Pharyngolaryngectomie totale,1,0,536.94,500.15,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 7, 3]",,anesthésie,4,0,235.14,235.14,,,1,ADA
,,"(GELE001, HEMA010, ZZHA001)",,,,,,,,
HDFA003,,Pharyngolaryngectomie totale étendue à la base de langue,1,0,603.67,573.97,,,1,ADC
"[A, F, J, K, T, P, S, U, O, 7, 3]",,anesthésie,4,0,262.25,262.25,,,1,ADA
,,"(GELE001, HEMA010, ZZHA001)",,,,,,,,
HDFA010,,Pharyngolaryngectomie totale circulaire,1,0,580.12,525.20,,,1,ADC
"[A, F, J, K, T, P, S, U, 7, 3]",,anesthésie,4,0,237.77,237.77,,,1,ADA
,,"(GELE001, HEMA010, ZZHA001)",,,,,,,,
HDFA001,,Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par transplant libre de jéjunum,,,,,,,,
"[A, F, J, K, T, P, S, U, 7, 3]",,Activité 1 : geste cervicothoracique,1,0,563.64,515.64,,,1,ADC
,,Activité 2 : geste thoracoabdominal,2,0,549.50,450.38,,,1,ADC
,,anesthésie,4,0,442.76,442.76,,,1,ADA
,,"(GELE001, ZZHA001, ZZQA002, ZZQA003)",,,,,,,,
HDFA006,,Pharyngolaryngectomie totale circulaire avec rétablissement de continuité par coloplastie rétrosternale,,,,,,,,
"[A, F, J, K, T, P, S, U, 7, 3]",,Activité 1 : geste cervicothoracique,1,0,515.64,515.64,,,1,ADC
,,Activité 2 : geste thoracoabdominal,2,0,764.99,764.99,,,1,ADC
,,anesthésie,4,0,489.15,489.15,,,1,ADA
,,"(GELE001, ZZHA001, ZZQA002, ZZQA003)",,,,,,,,
,,,,,,,,,,
07.02.08.08,,Autres actes thérapeutiques sur le pharynx,,,,,,,,
,,,,,,,,,,
HDCA002,,"Suture de plaie du pharynx, par cervicotomie",1,0,277.89,178.73,,,1,ADC
"[A, F, P, S, U, 3]",,anesthésie,4,0,131.99,131.99,,,1,ADA
,,(GELE001),,,,,,,,
HDCA001,,Pharyngostomie cutanée,1,0,235.50,189.26,,,1,ADC
"[A, J, K, T, 3]",,anesthésie,4,0,129.26,129.26,,,1,ADA
,,(GELE001),,,,,,,,
HQRP001,,"Séance de rééducation de la déglutition, avec contrôle instrumental",1,0,46.80,46.80,,,1,ATM
,,"Facturation : ne peut pas être facturé avec un acte inscrit à la 2ème partie, titre IV, chapitre II, article 2 de la nomenclature générale des actes professionnels",,,,,,,,
,,,,,,,,,,
7.0300000000000002,,ACTES THÉRAPEUTIQUES SUR LE TUBE DIGESTIF,,,,,,,,
,,La résection du tube digestif sans rétablissement de la continuité inclut l'abouchement d'une ou des deux extrémités du tube digestif à la peau [stomies cutanées].,,,,,,,,
,,"La résection du tube digestif avec rétablissement de la continuité inclut l'anastomose des deux segments du tube digestif, quelles qu'en soient les modalités.",,,,,,,,
,,"La pose d'une endoprothèse du tube digestif inclut
- la dilatation du segment concerné
- le contrôle radiologique.",,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
07.03.01,,Actes thérapeutiques sur l'œsophage,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
07.03.01.01,,Dilatation de l'oesophage,,,,,,,,
,,,,,,,,,,
HEAH001,,"Dilatation de l'œsophage, avec guidage radiologique",1,0,96.00,96.00,,,1,ATM
"[F, P, S, U]",,(ZZLP025),,,,,,,,
HEAE002,,"Dilatation antérograde de l'œsophage, par endoscopie rigide",1,0,96.00,96.00,,,1,ATM
"[A, 7, 3]",,Indication : rétrécissement œsophagien,,,,,,,,
,,anesthésie,4,0,77.85,77.85,,,1,ADA
,,(GELE001),,,,,,,,
HEAE001,,"Dilatation rétrograde de l'œsophage, par endoscopie rigide",,,,,,,,
"[A, 7, 3]",,Indication : rétrécissement œsophagien,,,,,,,,
,,"Phase 1 : pose du fil sans fin, par endoscopie rigide",1,1,144.32,144.32,,,1,ATM
,,anesthésie,4,1,48.00,48.00,,,1,ADA
,,"Phase 2 : séance de dilatation rétrograde de l'œsophage, par endoscopie rigide",1,2,96.00,96.00,,,1,ATM
,,anesthésie,4,2,48.00,48.00,,,1,ADA
,,(GELE001),,,,,,,,
HEAE003,,"Dilatation antérograde de l'œsophage, par fibroscopie",1,0,123.25,123.25,,,1,ATM
"[A, 7, 3]",,Indication : rétrécissement œsophagien,,,,,,,,
,,anesthésie,4,0,57.60,57.60,,,1,ADA
,,(GELE001),,,,,,,,
,,,,,,,,,,
07.03.01.02,,"Pose, ablation et changement d'une endoprothèse de l'oesophage",,,,,,,,
,,,,,,,,,,
HELH001,,"Pose d'une endoprothèse de l'œsophage, avec guidage radiologique",1,0,167.20,167.20,,,1,ATM
"[A, F, P, S, U, 7, 3]",,Indication : tumeur de l'œsophage,,,,,,,,
,,anesthésie,4,0,79.82,79.82,,,1,ADA
,,(GELE001),,,,,,,,
HELE002,,"Pose d'une endoprothèse de l'œsophage, par endoscopie",1,0,172.16,172.16,,,1,ATM
"[A, F, P, S, U, 7, 3]",,Indication : tumeur de l'œsophage,,,,,,,,
,,anesthésie,4,0,77.48,77.48,,,1,ADA
,,(GELE001),,,,,,,,
HEGE003,,"Ablation d'une endoprothèse de l'œsophage, par endoscopie",1,0,186.57,186.57,,,1,ATM
"[A, F, P, S, U, 7, 3]",,anesthésie,4,0,77.11,77.11,,,1,ADA
,,(GELE001),,,,,,,,
HEKE001,,"Changement d'une endoprothèse de l'œsophage, par endoscopie",1,0,218.81,218.81,,,1,ATM
